Intervalo de datas,Termo de pesquisa,Identificador da campanha,Nome da campanha,ID do grupo de anúncios,Nome do grupo de anúncios,Segmentação,Tipo de correspondência de segmentação-Targeting match type,ID do portfólio,Nome do portfólio,SKU do produto anunciado-Advertised product SKU,Moeda do orçamento,Impressões,Cliques,CPC,CTR,Custo total,Vendas,ROAS,Compras,Unidades vendidas,Taxa de compra em relação aos cliques
14 de set. de 2026 - 19 de set. de 2026,suporte para extintor,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,"asin-expanded=""B089QWJFTH""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,PXM,BRL,12,1,0.43000,8.3333%,0.43,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 7 de set. de 2026,B0FXBDL5SQ,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,19,1,1.27000,5.2632%,1.27,0.00,0.00000,0,0,0.0000%
8 de set. de 2026 - 8 de set. de 2026,lixeira de inox 62 litros brinox,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L4050-B,BRL,1,1,0.49000,100.0000%,0.49,0.00,0.00000,0,0,0.0000%
3 de set. de 2026 - 3 de set. de 2026,lixeira basculante inox 40 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3050-B,BRL,1,1,0.72000,100.0000%,0.72,0.00,0.00000,0,0,0.0000%
9 de set. de 2026 - 9 de set. de 2026,lixeira banheiro 5l com tampa inox,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-T,BRL,1,1,0.79000,100.0000%,0.79,0.00,0.00000,0,0,0.0000%
2 de set. de 2026 - 20 de set. de 2026,B0GWSBCT3M,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0BSNVT11K""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,11,1,1.65000,9.0909%,1.65,0.00,0.00000,0,0,0.0000%
8 de set. de 2026 - 8 de set. de 2026,lixeira cozinha inox 50 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,1,1,0.42000,100.0000%,0.42,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 20 de set. de 2026,guarda chuva,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,PG3060,BRL,172,1,0.79000,0.5814%,0.79,0.00,0.00000,0,0,0.0000%
5 de set. de 2026 - 5 de set. de 2026,relogio de parede gigante,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,SP-PP,BRL,1,1,0.57000,100.0000%,0.57,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 24 de ago. de 2026,lixeira cozinha pia inox,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,2,2,0.80000,100.0000%,1.60,0.00,0.00000,0,0,0.0000%
4 de set. de 2026 - 13 de set. de 2026,lixeira redonda banheiro,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-B,BRL,1,1,0.64000,100.0000%,0.64,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 27 de ago. de 2026,B01N0AF6Q5,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,4,1,0.72000,25.0000%,0.72,0.00,0.00000,0,0,0.0000%
28 de ago. de 2026 - 28 de ago. de 2026,lixeira cozinha 3 l inox,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,3,1,0.79000,33.3333%,0.79,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 18 de set. de 2026,lixeira de banheiro inox,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,8,1,0.72000,12.5000%,0.72,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 8 de set. de 2026,B07TXWL7SJ,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2470-B,BRL,12,1,0.80000,8.3333%,0.80,0.00,0.00000,0,0,0.0000%
14 de set. de 2026 - 14 de set. de 2026,lixeira inox pequena para pia,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-03P,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 20 de set. de 2026,lixo banheiro inox,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,10,1,0.80000,10.0000%,0.80,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 20 de set. de 2026,B0H8T9KH78,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,260,2,0.32000,0.7692%,0.64,0.00,0.00000,0,0,0.0000%
20 de set. de 2026 - 20 de set. de 2026,B0881ZR14P,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0F4T8FCDD""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,6,1,1.65000,16.6667%,1.65,0.00,0.00000,0,0,0.0000%
20 de set. de 2026 - 20 de set. de 2026,lixeira sem tampa inox 10 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-T,BRL,1,1,0.75000,100.0000%,0.75,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 15 de set. de 2026,lixeira inox 60l,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0H63FKGPJ""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,14,2,1.66000,14.2857%,3.32,616.18,185.59639,1,1,50.0000%
22 de ago. de 2026 - 17 de set. de 2026,B0C5JXVDRV,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,3,1,0.68000,33.3333%,0.68,0.00,0.00000,0,0,0.0000%
27 de ago. de 2026 - 7 de set. de 2026,porta guarda chuva aço,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,PG2460,BRL,10,2,0.13500,20.0000%,0.27,223.88,829.18519,1,1,50.0000%
22 de ago. de 2026 - 25 de ago. de 2026,papel de parede,"=""234950194216241""",campanha automática individual- SP-PP-o59/09,"=""559914515436204""",campanha automática individual- SP-PP-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,1387,1,0.82000,0.0721%,0.82,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 6 de set. de 2026,lixeira 200 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P4080ALC,BRL,6,1,0.80000,16.6667%,0.80,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 18 de set. de 2026,lixeira tampa vai e vem,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2430-B,BRL,3,1,0.50000,33.3333%,0.50,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 13 de set. de 2026,B0H5MC13W3,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P4080,BRL,5,1,0.27000,20.0000%,0.27,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 24 de ago. de 2026,lixeira inox 50 litros brinox,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,1,1,1.07000,100.0000%,1.07,0.00,0.00000,0,0,0.0000%
31 de ago. de 2026 - 31 de ago. de 2026,B0G2YKX5QM,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,SP-FF,BRL,2,1,0.52000,50.0000%,0.52,0.00,0.00000,0,0,0.0000%
7 de set. de 2026 - 12 de set. de 2026,B0DZ3QGZBC,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,3,1,0.76000,33.3333%,0.76,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 24 de ago. de 2026,lixeira cozinha inox 50l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,1,1,0.79000,100.0000%,0.79,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 6 de set. de 2026,cinzeiro anti odor,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2450--CZ,BRL,12,1,0.71000,8.3333%,0.71,0.00,0.00000,0,0,0.0000%
18 de set. de 2026 - 18 de set. de 2026,lixeira retangular 100 litros 25 cm,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.77000,100.0000%,0.77,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 10 de set. de 2026,lixeira de embutir 3l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-03,BRL,3,1,0.97000,33.3333%,0.97,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 20 de set. de 2026,lixeira 60 litros com pedal,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B09YDLC69D""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,15,1,1.65000,6.6667%,1.65,0.00,0.00000,0,0,0.0000%
27 de ago. de 2026 - 27 de ago. de 2026,lixeira grande de aluminio 60 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,1,1,0.71000,100.0000%,0.71,0.00,0.00000,0,0,0.0000%
9 de set. de 2026 - 9 de set. de 2026,B0GCK7WKL2,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.54000,100.0000%,0.54,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 20 de set. de 2026,B09YDLC69D,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B09YDLC69D""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,471,5,1.26200,1.0616%,6.31,0.00,0.00000,0,0,0.0000%
2 de set. de 2026 - 4 de set. de 2026,lixeira de banheiro com tampa,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-T,BRL,2,1,0.72000,50.0000%,0.72,0.00,0.00000,0,0,0.0000%
1 de set. de 2026 - 1 de set. de 2026,lata de lixo banheiro,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-B,BRL,2,1,0.68000,50.0000%,0.68,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 18 de set. de 2026,B0H2FPP34K,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0F6PG8SNT""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,33,1,1.65000,3.0303%,1.65,0.00,0.00000,0,0,0.0000%
30 de ago. de 2026 - 30 de ago. de 2026,lixo inox 50l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
10 de set. de 2026 - 10 de set. de 2026,lixeira e inox de pia cozinha,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro-O4 25/08,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro-O425/08,lixeira inox para pia de cozinha,EXACT,99873185432506,Campanhas Manuais Claude,L2025-T,BRL,2,1,3.29000,50.0000%,3.29,0.00,0.00000,0,0,0.0000%
31 de ago. de 2026 - 31 de ago. de 2026,lixeira 5l inox,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-T,BRL,2,1,0.74000,50.0000%,0.74,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 25 de ago. de 2026,lixeira grande cozinha com baldinho,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.74000,100.0000%,0.74,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 20 de set. de 2026,lixeira alta,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,6,2,0.72000,33.3333%,1.44,0.00,0.00000,0,0,0.0000%
19 de set. de 2026 - 20 de set. de 2026,B0DZHLFPK9,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0H1TYSM8J""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,93,1,1.57000,1.0753%,1.57,0.00,0.00000,0,0,0.0000%
28 de ago. de 2026 - 20 de set. de 2026,lixeira inox para pia de cozinha,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,18,1,0.46000,5.5556%,0.46,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 9 de set. de 2026,leque de parede,"=""234950194216241""",campanha automática individual- SP-PP-o59/09,"=""559914515436204""",campanha automática individual- SP-PP-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,791,1,1.30000,0.1264%,1.30,0.00,0.00000,0,0,0.0000%
20 de set. de 2026 - 20 de set. de 2026,B0D9Z8KF67,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0CFGBNSH6""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,51,1,1.38000,1.9608%,1.38,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 20 de set. de 2026,extintor de incêndio,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,86,1,0.05000,1.1628%,0.05,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 20 de set. de 2026,B08XN6M734,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,25,1,0.32000,4.0000%,0.32,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 20 de set. de 2026,lixeira cozinha 30l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,34,1,0.77000,2.9412%,0.77,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 3 de set. de 2026,B0GR21DJC2,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0BSNVT11K""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,225,1,1.05000,0.4444%,1.05,0.00,0.00000,0,0,0.0000%
17 de set. de 2026 - 17 de set. de 2026,lixeira tampa basculante,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.69000,100.0000%,0.69,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 20 de set. de 2026,B0BKRC75MM,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0BKRC75MM""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,63,1,0.73000,1.5873%,0.73,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 23 de ago. de 2026,lixo 40cm,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2440-AML,BRL,1,1,0.35000,100.0000%,0.35,0.00,0.00000,0,0,0.0000%
4 de set. de 2026 - 4 de set. de 2026,B0DTJ6DNV7,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.63000,100.0000%,0.63,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 6 de set. de 2026,porta guarda chuva,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,"asin-expanded=""B0BHXCJD1P""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,PG3070,BRL,97,1,0.99000,1.0309%,0.99,0.00,0.00000,0,0,0.0000%
1 de set. de 2026 - 8 de set. de 2026,lata de lixo banheiro,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,3,1,0.76000,33.3333%,0.76,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 20 de set. de 2026,lixeira inox banheiro,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,28,1,0.80000,3.5714%,0.80,0.00,0.00000,0,0,0.0000%
