Intervalo de datas,Termo de pesquisa,Identificador da campanha,Nome da campanha,ID do grupo de anúncios,Nome do grupo de anúncios,Segmentação,Tipo de correspondência de segmentação-Targeting match type,ID do portfólio,Nome do portfólio,SKU do produto anunciado-Advertised product SKU,Moeda do orçamento,Impressões,Cliques,CPC,CTR,Custo total,Vendas,ROAS,Compras,Unidades vendidas,Taxa de compra em relação aos cliques
23 de ago. de 2026 - 13 de set. de 2026,B0H5MC13W3,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P4080,BRL,5,1,0.27000,20.0000%,0.27,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 24 de ago. de 2026,lixeira inox 50 litros brinox,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,1,1,1.07000,100.0000%,1.07,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 15 de ago. de 2026,lixeira basculante 30,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3040-B,BRL,1,1,0.41000,100.0000%,0.41,0.00,0.00000,0,0,0.0000%
31 de ago. de 2026 - 31 de ago. de 2026,B0G2YKX5QM,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,SP-FF,BRL,2,1,0.52000,50.0000%,0.52,0.00,0.00000,0,0,0.0000%
17 de ago. de 2026 - 12 de set. de 2026,B0DZ3QGZBC,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,4,1,0.76000,25.0000%,0.76,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 24 de ago. de 2026,lixeira cozinha inox 50l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,1,1,0.79000,100.0000%,0.79,0.00,0.00000,0,0,0.0000%
16 de ago. de 2026 - 16 de ago. de 2026,suporte porta extintor aço inox redondo,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,1,1,0.10000,100.0000%,0.10,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 6 de set. de 2026,cinzeiro anti odor,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2450--CZ,BRL,12,1,0.71000,8.3333%,0.71,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 10 de set. de 2026,lixeira de embutir 3l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-03,BRL,3,1,0.97000,33.3333%,0.97,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 4 de set. de 2026,lixeira 60 litros com pedal,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B09YDLC69D""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,11,1,1.65000,9.0909%,1.65,0.00,0.00000,0,0,0.0000%
27 de ago. de 2026 - 27 de ago. de 2026,lixeira grande de aluminio 60 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,1,1,0.71000,100.0000%,0.71,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 13 de set. de 2026,lixeira basculante 20 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2440-B,BRL,43,1,0.19000,2.3256%,0.19,0.00,0.00000,0,0,0.0000%
9 de set. de 2026 - 9 de set. de 2026,B0GCK7WKL2,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.54000,100.0000%,0.54,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 13 de set. de 2026,B09YDLC69D,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B09YDLC69D""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,397,5,1.26200,1.2594%,6.31,0.00,0.00000,0,0,0.0000%
2 de set. de 2026 - 4 de set. de 2026,lixeira de banheiro com tampa,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-T,BRL,2,1,0.72000,50.0000%,0.72,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 1 de set. de 2026,lata de lixo banheiro,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-B,BRL,3,1,0.68000,33.3333%,0.68,0.00,0.00000,0,0,0.0000%
30 de ago. de 2026 - 30 de ago. de 2026,lixo inox 50l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
10 de set. de 2026 - 10 de set. de 2026,lixeira e inox de pia cozinha,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro-O4 25/08,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro-O425/08,lixeira inox para pia de cozinha,EXACT,99873185432506,Campanhas Manuais Claude,L2025-T,BRL,2,1,3.29000,50.0000%,3.29,0.00,0.00000,0,0,0.0000%
31 de ago. de 2026 - 31 de ago. de 2026,lixeira 5l inox,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-T,BRL,2,1,0.74000,50.0000%,0.74,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 25 de ago. de 2026,lixeira grande cozinha com baldinho,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.74000,100.0000%,0.74,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 28 de ago. de 2026,lixeira alta,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,5,1,0.75000,20.0000%,0.75,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 26 de ago. de 2026,balde de lixo para pia,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-08,BRL,2,1,0.58000,50.0000%,0.58,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 9 de set. de 2026,leque de parede,"=""234950194216241""",campanha automática individual- SP-PP-o59/09,"=""559914515436204""",campanha automática individual- SP-PP-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,792,1,1.30000,0.1263%,1.30,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 12 de set. de 2026,extintor de incêndio,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,67,1,0.05000,1.4925%,0.05,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 13 de set. de 2026,B08XN6M734,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,24,1,0.32000,4.1667%,0.32,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 11 de set. de 2026,lixeira cozinha 30l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,37,1,0.77000,2.7027%,0.77,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 3 de set. de 2026,B0GR21DJC2,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0BSNVT11K""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,225,1,1.05000,0.4444%,1.05,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 13 de set. de 2026,B0BKRC75MM,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0BKRC75MM""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,73,1,0.73000,1.3699%,0.73,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 23 de ago. de 2026,lixo 40cm,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2440-AML,BRL,1,1,0.35000,100.0000%,0.35,0.00,0.00000,0,0,0.0000%
20 de ago. de 2026 - 24 de ago. de 2026,protetor de quina de parede,"=""234950194216241""",campanha automática individual- SP-PP-o59/09,"=""559914515436204""",campanha automática individual- SP-PP-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,9,1,1.32000,11.1111%,1.32,0.00,0.00000,0,0,0.0000%
4 de set. de 2026 - 4 de set. de 2026,B0DTJ6DNV7,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.63000,100.0000%,0.63,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 6 de set. de 2026,porta guarda chuva,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o425/08,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o425/08,"asin-expanded=""B0BHXCJD1P""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,PG3070,BRL,133,1,0.99000,0.7519%,0.99,0.00,0.00000,0,0,0.0000%
1 de set. de 2026 - 8 de set. de 2026,lata de lixo banheiro,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,3,1,0.76000,33.3333%,0.76,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 11 de set. de 2026,lixeira inox banheiro,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,31,1,0.80000,3.2258%,0.80,0.00,0.00000,0,0,0.0000%
29 de ago. de 2026 - 29 de ago. de 2026,lixeira de inox pequena odonto,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,1,1,0.17000,100.0000%,0.17,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 26 de ago. de 2026,B0FJJBXMM8,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-B,BRL,4,1,0.80000,25.0000%,0.80,0.00,0.00000,0,0,0.0000%
20 de ago. de 2026 - 7 de set. de 2026,B09XVP1BYN,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,17,1,0.71000,5.8824%,0.71,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 13 de set. de 2026,lixeira inox 30 litros com pedal,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,47,1,0.80000,2.1277%,0.80,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 26 de ago. de 2026,lixeira para banheiro inox sem tampa,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030,BRL,10,1,0.79000,10.0000%,0.79,0.00,0.00000,0,0,0.0000%
2 de set. de 2026 - 2 de set. de 2026,trash bin 60l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.27000,100.0000%,0.27,0.00,0.00000,0,0,0.0000%
16 de ago. de 2026 - 12 de set. de 2026,B0H5CYQBP5,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050,BRL,72,1,0.26000,1.3889%,0.26,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 13 de set. de 2026,lixeira 100l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L4080-A,BRL,107,4,0.54000,3.7383%,2.16,0.00,0.00000,0,0,0.0000%
3 de set. de 2026 - 4 de set. de 2026,lixeira 20l redonda,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2440,BRL,2,1,0.10000,50.0000%,0.10,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 13 de set. de 2026,lixeira 40 litros com pedal,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050,BRL,17,1,0.38000,5.8824%,0.38,0.00,0.00000,0,0,0.0000%
5 de set. de 2026 - 5 de set. de 2026,organizador de fios parede,"=""234950194216241""",campanha automática individual- SP-PP-o59/09,"=""559914515436204""",campanha automática individual- SP-PP-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,1,1,1.57000,100.0000%,1.57,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 11 de set. de 2026,lixeira de embutir 5 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-05,BRL,61,1,0.80000,1.6393%,0.80,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 26 de ago. de 2026,lixeira para cozinha tramontina,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.75000,100.0000%,0.75,0.00,0.00000,0,0,0.0000%
10 de set. de 2026 - 10 de set. de 2026,lixeira de inox 30 litros quadrado,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
27 de ago. de 2026 - 6 de set. de 2026,lixeira para cozinha 10l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030,BRL,2,1,0.80000,50.0000%,0.80,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 25 de ago. de 2026,B0FMZVQPJ7,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2470-B,BRL,15,1,0.54000,6.6667%,0.54,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 28 de ago. de 2026,B07GYTMZVK,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2440-B,BRL,24,1,0.74000,4.1667%,0.74,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 12 de set. de 2026,B0BHMZBZW9,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050,BRL,267,1,0.77000,0.3745%,0.77,0.00,0.00000,0,0,0.0000%
2 de set. de 2026 - 2 de set. de 2026,lixeira de banheiro tampa redonda 10l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,2,1,0.80000,50.0000%,0.80,0.00,0.00000,0,0,0.0000%
31 de ago. de 2026 - 31 de ago. de 2026,suporte para guarda chuva 60 cm,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,PG2460,BRL,1,1,0.10000,100.0000%,0.10,0.00,0.00000,0,0,0.0000%
31 de ago. de 2026 - 31 de ago. de 2026,lixeira inox tampa 5l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-T,BRL,1,1,0.76000,100.0000%,0.76,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 28 de ago. de 2026,B0BSNVT11K,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2440,BRL,6,1,0.76000,16.6667%,0.76,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 23 de ago. de 2026,B076TQWDX3,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,1,1,0.55000,100.0000%,0.55,0.00,0.00000,0,0,0.0000%
6 de set. de 2026 - 6 de set. de 2026,lixeira cozinha 3l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,1,1,0.87000,100.0000%,0.87,0.00,0.00000,0,0,0.0000%
2 de set. de 2026 - 13 de set. de 2026,lixo para banheiro,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,7,1,0.76000,14.2857%,0.76,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 9 de set. de 2026,extintor de incêndio abc,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,6,1,0.87000,16.6667%,0.87,0.00,0.00000,0,0,0.0000%
21 de ago. de 2026 - 11 de set. de 2026,lixeira inox 50 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,11,1,0.80000,9.0909%,0.80,0.00,0.00000,0,0,0.0000%
21 de ago. de 2026 - 23 de ago. de 2026,lixeira para banheiro dourado fosco,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L4060-B,BRL,3,1,0.27000,33.3333%,0.27,0.00,0.00000,0,0,0.0000%
10 de set. de 2026 - 10 de set. de 2026,extintores de incêndio,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,1,1,0.10000,100.0000%,0.10,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 13 de set. de 2026,B076T9QLJS,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,47,2,0.71500,4.2553%,1.43,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 12 de set. de 2026,lixinho de pia de cozinha,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025,BRL,9,1,0.58000,11.1111%,0.58,0.00,0.00000,0,0,0.0000%
29 de ago. de 2026 - 29 de ago. de 2026,lixeira com tampa banheiro,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,3,1,0.51000,33.3333%,0.51,0.00,0.00000,0,0,0.0000%
21 de ago. de 2026 - 21 de ago. de 2026,cesto de lixo inox2 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,1,1,0.68000,100.0000%,0.68,0.00,0.00000,0,0,0.0000%
16 de ago. de 2026 - 11 de set. de 2026,porta extintor de incêndio,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,9,1,0.66000,11.1111%,0.66,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 27 de ago. de 2026,saco de lixo pia,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,16,1,0.79000,6.2500%,0.79,0.00,0.00000,0,0,0.0000%
16 de ago. de 2026 - 11 de set. de 2026,B076PRGLGT,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,19,1,0.77000,5.2632%,0.77,0.00,0.00000,0,0,0.0000%
7 de set. de 2026 - 7 de set. de 2026,lixeira de banheiro inox 5 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030-A,BRL,1,1,0.76000,100.0000%,0.76,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 13 de set. de 2026,lixeira 3 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,10,1,0.51000,10.0000%,0.51,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 26 de ago. de 2026,lixeira basculante 50 litros sanremo,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q3060-B,BRL,1,1,0.69000,100.0000%,0.69,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 11 de set. de 2026,B0F4SRV3MY,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,42,1,0.80000,2.3810%,0.80,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 9 de set. de 2026,lixeira para lavabo,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-A,BRL,19,1,1.07000,5.2632%,1.07,0.00,0.00000,0,0,0.0000%
