Intervalo de datas,Termo de pesquisa,Identificador da campanha,Nome da campanha,ID do grupo de anúncios,Nome do grupo de anúncios,Segmentação,Tipo de correspondência de segmentação-Targeting match type,ID do portfólio,Nome do portfólio,SKU do produto anunciado-Advertised product SKU,Moeda do orçamento,Impressões,Cliques,CPC,CTR,Custo total,Vendas,ROAS,Compras,Unidades vendidas,Taxa de compra em relação aos cliques
8 de ago. de 2026 - 2 de set. de 2026,B076T9QLJS,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2470-B,BRL,14,1,0.79000,7.1429%,0.79,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 25 de ago. de 2026,B0CYWMQ93Y,"=""3262494915796""",Campanha de Produto Indicado- P3050-o425/08,"=""113839187289861""",Campanha de Produto Indicado- P3050-o425/08,"asin-expanded=""B0CYWMQ93Y""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3050,BRL,106,1,1.10000,0.9434%,1.10,0.00,0.00000,0,0,0.0000%
16 de ago. de 2026 - 17 de ago. de 2026,B0F89DR995,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0FVHGF364""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,3,1,1.10000,33.3333%,1.10,0.00,0.00000,0,0,0.0000%
11 de ago. de 2026 - 11 de ago. de 2026,lixeira inox com pedal 65,"=""19556674217425""",Campanha de Palavra-Chave- P3070-o116/07,"=""193722055453991""",Campanha de Palavra-Chave- P3070-o116/07,lixeira inox com pedal,PHRASE,178029480993742,campanha de palavra chave,P3070,BRL,1,1,1.99000,100.0000%,1.99,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,lixeira 30 litros inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2470-B,BRL,29,1,0.68000,3.4483%,0.68,0.00,0.00000,0,0,0.0000%
12 de ago. de 2026 - 1 de set. de 2026,B0G5J2HFL4,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0BNLN5K22""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,8,1,1.10000,12.5000%,1.10,0.00,0.00000,0,0,0.0000%
27 de ago. de 2026 - 27 de ago. de 2026,B0FFSC2QNQ,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P1623,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
14 de ago. de 2026 - 17 de ago. de 2026,lixeira aco inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-T,BRL,2,1,0.64000,50.0000%,0.64,0.00,0.00000,0,0,0.0000%
17 de ago. de 2026 - 17 de ago. de 2026,lixo de banheiro balde sem tampa,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030,BRL,2,1,0.84000,50.0000%,0.84,0.00,0.00000,0,0,0.0000%
3 de set. de 2026 - 3 de set. de 2026,lixo cozinha 70l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,1,1,0.63000,100.0000%,0.63,0.00,0.00000,0,0,0.0000%
11 de ago. de 2026 - 6 de set. de 2026,B076JKNX9Q,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,76,2,0.35500,2.6316%,0.71,0.00,0.00000,0,0,0.0000%
9 de ago. de 2026 - 26 de ago. de 2026,lixeira retangular inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q3060-A,BRL,6,1,0.79000,16.6667%,0.79,0.00,0.00000,0,0,0.0000%
18 de ago. de 2026 - 25 de ago. de 2026,lixeira inox para pia cozinha,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro-O4 25/08,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro-O425/08,lixeira inox para pia de cozinha,EXACT,99873185432506,Campanhas Manuais Claude,L1623-B,BRL,23,1,1.27000,4.3478%,1.27,0.00,0.00000,0,0,0.0000%
20 de ago. de 2026 - 25 de ago. de 2026,relogio digital de parede,"=""234950194216241""",campanha automática individual- SP-PP-o425/08,"=""559914515436204""",campanha automática individual- SP-PP-o425/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,92,1,1.13000,1.0870%,1.13,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 15 de ago. de 2026,lixeira aco inox pia,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-B,BRL,1,1,0.47000,100.0000%,0.47,0.00,0.00000,0,0,0.0000%
11 de ago. de 2026 - 6 de set. de 2026,lixeira basculante 50 litros,"=""51867061249884""",Campanha Manual Palavra-Chave L3070-B,"=""37073533131431""",Campanha Manual Palavra-Chave L3070-B,lixeira basculante 50 litros,EXACT,99873185432506,Campanhas Manuais Claude,L3070-B,BRL,110,3,0.80000,2.7273%,2.40,0.00,0.00000,0,0,0.0000%
21 de ago. de 2026 - 4 de set. de 2026,bituqueira inox,"=""227485829194320""",Campanha - Manual Bituqueiras Space,"=""179597446155591""",Manual Bituqueiras Space,bituqueira inox,EXACT,99873185432506,Campanhas Manuais Claude,SP-PP,BRL,4,1,0.09000,25.0000%,0.09,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 25 de ago. de 2026,B0CS9QQ563,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2025,BRL,1,1,0.76000,100.0000%,0.76,0.00,0.00000,0,0,0.0000%
14 de ago. de 2026 - 27 de ago. de 2026,lixeira metal,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,9,1,0.66000,11.1111%,0.66,0.00,0.00000,0,0,0.0000%
20 de ago. de 2026 - 20 de ago. de 2026,lixeira inox 40 litros com aro sem tampa brinox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3060-A,BRL,3,1,0.33000,33.3333%,0.33,0.00,0.00000,0,0,0.0000%
16 de ago. de 2026 - 25 de ago. de 2026,lixo inox 50l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,6,1,1.07000,16.6667%,1.07,0.00,0.00000,0,0,0.0000%
16 de ago. de 2026 - 25 de ago. de 2026,B0DFX6CBZ6,"=""39066415309857""",Campanha de Produto Indicado- PXP-o103/07,"=""107384110271466""",Campanha de Produto Indicado- PXP-o103/07,"asin-expanded=""B0DFX6CBZ6""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,PXP,BRL,11,1,0.77000,9.0909%,0.77,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 6 de set. de 2026,lixeira 200 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P4080ALC,BRL,6,1,0.80000,16.6667%,0.80,0.00,0.00000,0,0,0.0000%
28 de ago. de 2026 - 28 de ago. de 2026,lixeira de inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-T,BRL,2,1,0.71000,50.0000%,0.71,0.00,0.00000,0,0,0.0000%
9 de ago. de 2026 - 9 de ago. de 2026,lixeira de inox pia,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,1,1,0.66000,100.0000%,0.66,0.00,0.00000,0,0,0.0000%
9 de ago. de 2026 - 31 de ago. de 2026,B0FFSC2QNQ,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030-B,BRL,9,1,0.17000,11.1111%,0.17,0.00,0.00000,0,0,0.0000%
9 de ago. de 2026 - 28 de ago. de 2026,B076T75J4Q,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,7,1,0.80000,14.2857%,0.80,0.00,0.00000,0,0,0.0000%
14 de ago. de 2026 - 30 de ago. de 2026,lixo inox 50l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,2,1,0.80000,50.0000%,0.80,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 25 de ago. de 2026,varal retratil de parede,"=""234950194216241""",campanha automática individual- SP-PP-o425/08,"=""559914515436204""",campanha automática individual- SP-PP-o425/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,267,1,0.65000,0.3745%,0.65,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 6 de set. de 2026,B08D8QDY25,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,67,1,0.67000,1.4925%,0.67,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 27 de ago. de 2026,lixeira inox cozinha,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3070-B,BRL,2,1,0.51000,50.0000%,0.51,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 24 de ago. de 2026,lixeira tramontina cozinha,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,2,1,0.49000,50.0000%,0.49,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 5 de set. de 2026,porta guarda chuva de chão,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,PG2470,BRL,59,1,0.65000,1.6949%,0.65,0.00,0.00000,0,0,0.0000%
4 de set. de 2026 - 4 de set. de 2026,lixeira de inox banheiro,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,1,1,0.72000,100.0000%,0.72,0.00,0.00000,0,0,0.0000%
27 de ago. de 2026 - 3 de set. de 2026,mandalas decorativas parede,"=""234950194216241""",campanha automática individual- SP-PP-o425/08,"=""559914515436204""",campanha automática individual- SP-PP-o425/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,12,1,0.81000,8.3333%,0.81,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 19 de ago. de 2026,lixeira pequena para pia de cozinha inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,1,1,0.47000,100.0000%,0.47,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,B0BHMZBZW9,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0BHMZBZW9""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,279,1,1.01000,0.3584%,1.01,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 8 de ago. de 2026,B07RB2HXXG,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2440,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 10 de ago. de 2026,lixeira com pedal 50 litros,"=""123525465502040""",campanha de palavra chave- P3060-o116/07,"=""49233190069824""",campanha de palavra chave- P3060-o116/07,lixeira com pedal 50 litros,EXACT,178029480993742,campanha de palavra chave,P3060,BRL,21,1,2.52000,4.7619%,2.52,0.00,0.00000,0,0,0.0000%
27 de ago. de 2026 - 27 de ago. de 2026,lixeira grande de aluminio 60 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,1,1,0.71000,100.0000%,0.71,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 6 de set. de 2026,B0F4T8FCDD,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0F4T8FCDD""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,232,2,1.34000,0.8621%,2.68,0.00,0.00000,0,0,0.0000%
4 de set. de 2026 - 4 de set. de 2026,B09TB9HDQB,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.60000,100.0000%,0.60,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 6 de set. de 2026,B0GZLR5TKB,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0CGC2B7P8""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,30,1,1.09000,3.3333%,1.09,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 2 de set. de 2026,B0CYWTKLG4,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0G25FG1WH""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,7,1,1.10000,14.2857%,1.10,0.00,0.00000,0,0,0.0000%
2 de set. de 2026 - 4 de set. de 2026,lixo para banheiro,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,3,1,0.76000,33.3333%,0.76,0.00,0.00000,0,0,0.0000%
14 de ago. de 2026 - 2 de set. de 2026,lixeira basculante 50l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3070-B,BRL,11,1,0.66000,9.0909%,0.66,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 27 de ago. de 2026,saco de lixo pia,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,16,1,0.79000,6.2500%,0.79,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 6 de set. de 2026,saboneteira parede,"=""234950194216241""",campanha automática individual- SP-PP-o425/08,"=""559914515436204""",campanha automática individual- SP-PP-o425/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,126,1,1.32000,0.7937%,1.32,0.00,0.00000,0,0,0.0000%
2 de set. de 2026 - 2 de set. de 2026,lixeira inox com pedal brinox decorline lixeira aço inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,2,1,0.46000,50.0000%,0.46,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 19 de ago. de 2026,coletor de pilhas usadas,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2460-CP,BRL,1,1,0.10000,100.0000%,0.10,335.68,3356.80000,1,1,100.0000%
26 de ago. de 2026 - 26 de ago. de 2026,lixeira tramontina retangular,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2430-B,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
12 de ago. de 2026 - 6 de set. de 2026,B0BHXCJD1P,"=""78244851008766""",Campanha automática individual EGC,"=""394021670034987""",Campanha automática individual EGC,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,EGC,BRL,111,3,0.61333,2.7027%,1.84,0.00,0.00000,0,0,0.0000%
10 de ago. de 2026 - 3 de set. de 2026,suporte para extintor,"=""163724971822822""",campanha automática individual- PXM-o425/08,"=""560459911677559""",campanha automática individual- PXM-o425/08,close-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXM,BRL,20,1,0.50000,5.0000%,0.50,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 5 de set. de 2026,lixeira banheiro inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,8,1,0.35000,12.5000%,0.35,0.00,0.00000,0,0,0.0000%
5 de set. de 2026 - 5 de set. de 2026,lixeira inox com pedal new tramontina com acabamento polido 3l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3070-B,BRL,1,1,0.75000,100.0000%,0.75,0.00,0.00000,0,0,0.0000%
17 de ago. de 2026 - 25 de ago. de 2026,lixeira inox 2l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-B,BRL,2,1,0.55000,50.0000%,0.55,0.00,0.00000,0,0,0.0000%
12 de ago. de 2026 - 27 de ago. de 2026,lixeira de 30 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,4,1,0.52000,25.0000%,0.52,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 1 de set. de 2026,lixeira inox 7 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025,BRL,12,1,0.65000,8.3333%,0.65,0.00,0.00000,0,0,0.0000%
29 de ago. de 2026 - 29 de ago. de 2026,lixeira com tampa banheiro,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,3,1,0.51000,33.3333%,0.51,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 30 de ago. de 2026,B0H3G46Y3B,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0CHBGTLT1""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,20,1,1.10000,5.0000%,1.10,0.00,0.00000,0,0,0.0000%
27 de ago. de 2026 - 27 de ago. de 2026,lixeira inox 50 cm basculante,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3050-B,BRL,1,1,0.20000,100.0000%,0.20,0.00,0.00000,0,0,0.0000%
4 de set. de 2026 - 4 de set. de 2026,lixeira redonda banheiro,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-A,BRL,2,1,0.57000,50.0000%,0.57,0.00,0.00000,0,0,0.0000%
28 de ago. de 2026 - 28 de ago. de 2026,lixeira cozinha 3 l inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,3,1,0.79000,33.3333%,0.79,0.00,0.00000,0,0,0.0000%
17 de ago. de 2026 - 6 de set. de 2026,lixeira tramontina 50l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,8,1,0.42000,12.5000%,0.42,0.00,0.00000,0,0,0.0000%
4 de set. de 2026 - 4 de set. de 2026,lixeira para cozinha inox 30 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,1,1,0.55000,100.0000%,0.55,0.00,0.00000,0,0,0.0000%
29 de ago. de 2026 - 29 de ago. de 2026,lixeira para banheiro tramontina 12 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2425,BRL,1,1,0.58000,100.0000%,0.58,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 30 de ago. de 2026,lixo pia cozinha inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,3,1,0.59000,33.3333%,0.59,0.00,0.00000,0,0,0.0000%
11 de ago. de 2026 - 14 de ago. de 2026,B0H4N4MBCJ,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0CXTMVC73""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,3,1,1.00000,33.3333%,1.00,0.00,0.00000,0,0,0.0000%
9 de ago. de 2026 - 1 de set. de 2026,B076PRGLGT,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,15,1,0.77000,6.6667%,0.77,0.00,0.00000,0,0,0.0000%
10 de ago. de 2026 - 6 de set. de 2026,B0CTMZHJFJ,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0CTMZHJFJ""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,25,1,1.17000,4.0000%,1.17,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 25 de ago. de 2026,relogio de parede,"=""234950194216241""",campanha automática individual- SP-PP-o425/08,"=""559914515436204""",campanha automática individual- SP-PP-o425/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,1581,1,1.20000,0.0633%,1.20,0.00,0.00000,0,0,0.0000%
28 de ago. de 2026 - 28 de ago. de 2026,lixeira de inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2430,BRL,3,1,0.76000,33.3333%,0.76,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 2 de set. de 2026,suporte extintor chão,"=""128467924533879""",Campanha - Extintor Palavra-Chave Exato Manual,"=""246454765415283""",Campanha - Extintor Palavra-Chave Exato Manual,suporte de extintor chão,EXACT,99873185432506,Campanhas Manuais Claude,PXP,BRL,13,1,0.65000,7.6923%,0.65,0.00,0.00000,0,0,0.0000%
12 de ago. de 2026 - 6 de set. de 2026,lixeira banheiro 7 litros,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro-O4 25/08,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro-O425/08,lixeira banheiro 7 litros,EXACT,99873185432506,Campanhas Manuais Claude,L2025-T,BRL,122,3,1.73000,2.4590%,5.19,265.80,51.21387,1,2,33.3333%
8 de ago. de 2026 - 6 de set. de 2026,B0BHMZBZW9,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050,BRL,327,2,0.52000,0.6116%,1.04,0.00,0.00000,0,0,0.0000%
